date,crop_year,year,month,season,block_no,block_ns,treatment,plot,season_orig,subplot_point,variable,value
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress,4,fall,3,soils_mg_ppm,517.9
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress,4,fall,3,soils_cec_meq_100g,27.04
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress,4,fall,3,soils_ca_ppm_base_satpct,82.39
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress,4,fall,3,soils_mg_ppm_base_satpct,15.96
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress,4,fall,3,soils_k_ppm_base_satpct,1.64
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress,4,fall,3,soils_h_ppm_base_satpct,0
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress,4,fall,3,soils_s_ppm,22.5
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress,4,fall,3,soils_zn_ppm,10
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress,4,fall,3,soils_b_ppm,1
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress,4,fall,3,soils_fe_ppm,133.7
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress,4,fall,3,soils_mn_ppm,45.2
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress,4,fall,3,soils_cu_ppm,3.5
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress,4,fall,3,soils_na_ppm,NA
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress,4,fall,3,soils_na_ppm_base_satpct,NA
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,1,soils_no3_n_ppm,7.2
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,1,soils_nh4_n_ppm,4
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,1,soils_om_loi_pct,4.55
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,1,soils_p_ppm,30.8
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,1,soils_k_ppm,142.5
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,1,soils_ca_ppm,3458
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,1,soils_ph,7
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,1,soils_phb,7
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,1,soils_mg_ppm,417
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,1,soils_cec_meq_100g,21.13
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,1,soils_ca_ppm_base_satpct,81.82
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,1,soils_mg_ppm_base_satpct,16.45
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,1,soils_k_ppm_base_satpct,1.73
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,1,soils_h_ppm_base_satpct,0
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,1,soils_s_ppm,17.3
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,1,soils_zn_ppm,6.5
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,1,soils_b_ppm,0.8
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,1,soils_fe_ppm,115.9
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,1,soils_mn_ppm,59.3
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,1,soils_cu_ppm,2.9
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,1,soils_na_ppm,NA
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,1,soils_na_ppm_base_satpct,NA
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,2,soils_no3_n_ppm,8.3
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,2,soils_nh4_n_ppm,2.6
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,2,soils_om_loi_pct,6.08
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,2,soils_p_ppm,67.1
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,2,soils_k_ppm,169.1
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,2,soils_ca_ppm,4100
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,2,soils_ph,7.1
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,2,soils_phb,7
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,2,soils_mg_ppm,462.9
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,2,soils_cec_meq_100g,24.79
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,2,soils_ca_ppm_base_satpct,82.69
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,2,soils_mg_ppm_base_satpct,15.56
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,2,soils_k_ppm_base_satpct,1.75
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,2,soils_h_ppm_base_satpct,0
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,2,soils_s_ppm,20.3
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,2,soils_zn_ppm,9.8
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,2,soils_b_ppm,1
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,2,soils_fe_ppm,133.9
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,2,soils_mn_ppm,33
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,2,soils_cu_ppm,3.4
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,2,soils_na_ppm,NA
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,2,soils_na_ppm_base_satpct,NA
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,3,soils_no3_n_ppm,9.2
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,3,soils_nh4_n_ppm,2.7
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,3,soils_om_loi_pct,6.39
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,3,soils_p_ppm,72.8
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,3,soils_k_ppm,165.2
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,3,soils_ca_ppm,3845
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,3,soils_ph,6.9
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,3,soils_phb,7
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,3,soils_mg_ppm,442.9
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,3,soils_cec_meq_100g,23.81
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,3,soils_ca_ppm_base_satpct,80.72
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,3,soils_mg_ppm_base_satpct,15.5
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,3,soils_k_ppm_base_satpct,1.78
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,3,soils_h_ppm_base_satpct,2
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,3,soils_s_ppm,21.1
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,3,soils_zn_ppm,10.7
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,3,soils_b_ppm,0.8
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,3,soils_fe_ppm,157.6
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,3,soils_mn_ppm,22.2
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,3,soils_cu_ppm,2.7
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,3,soils_na_ppm,NA
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Pennycress_N,5,fall,3,soils_na_ppm_base_satpct,NA
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,1,soils_no3_n_ppm,13.3
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,1,soils_nh4_n_ppm,2.6
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,1,soils_om_loi_pct,4.28
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,1,soils_p_ppm,29.3
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,1,soils_k_ppm,134.4
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,1,soils_ca_ppm,2809
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,1,soils_ph,6.9
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,1,soils_phb,7
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,1,soils_mg_ppm,307.9
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,1,soils_cec_meq_100g,17.3
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,1,soils_ca_ppm_base_satpct,81.18
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,1,soils_mg_ppm_base_satpct,14.83
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,1,soils_k_ppm_base_satpct,1.99
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,1,soils_h_ppm_base_satpct,2
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,1,soils_s_ppm,15.5
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,1,soils_zn_ppm,5
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,1,soils_b_ppm,0.6
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,1,soils_fe_ppm,111.8
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,1,soils_mn_ppm,58.3
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,1,soils_cu_ppm,2
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,1,soils_na_ppm,NA
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,1,soils_na_ppm_base_satpct,NA
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,2,soils_no3_n_ppm,11.5
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,2,soils_nh4_n_ppm,4.2
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,2,soils_om_loi_pct,6.18
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,2,soils_p_ppm,64.9
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,2,soils_k_ppm,164.5
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,2,soils_ca_ppm,3816
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,2,soils_ph,7.1
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,2,soils_phb,7
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,2,soils_mg_ppm,452.2
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,2,soils_cec_meq_100g,23.27
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,2,soils_ca_ppm_base_satpct,81.99
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,2,soils_mg_ppm_base_satpct,16.2
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,2,soils_k_ppm_base_satpct,1.81
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,2,soils_h_ppm_base_satpct,0
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,2,soils_s_ppm,20.2
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,2,soils_zn_ppm,7.7
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,2,soils_b_ppm,0.9
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,2,soils_fe_ppm,132.8
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,2,soils_mn_ppm,31.1
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,2,soils_cu_ppm,2.7
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,2,soils_na_ppm,NA
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,2,soils_na_ppm_base_satpct,NA
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,3,soils_no3_n_ppm,9.2
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,3,soils_nh4_n_ppm,4
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,3,soils_om_loi_pct,6.18
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,3,soils_p_ppm,79
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,3,soils_k_ppm,193.8
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,3,soils_ca_ppm,3387
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,3,soils_ph,7
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,3,soils_phb,7
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,3,soils_mg_ppm,402.1
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,3,soils_cec_meq_100g,20.78
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,3,soils_ca_ppm_base_satpct,81.49
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,3,soils_mg_ppm_base_satpct,16.12
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,3,soils_k_ppm_base_satpct,2.39
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,3,soils_h_ppm_base_satpct,0
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,3,soils_s_ppm,18
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,3,soils_zn_ppm,9.9
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,3,soils_b_ppm,0.8
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,3,soils_fe_ppm,136.5
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,3,soils_mn_ppm,39.4
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,3,soils_cu_ppm,2.6
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,3,soils_na_ppm,NA
2019-10-15,2019_2020,2019,10,fall_winter,2,north,Reference,6,fall,3,soils_na_ppm_base_satpct,NA
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,2,soils_no3_n_ppm,7.2
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,2,soils_nh4_n_ppm,4
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,2,soils_om_loi_pct,3.99
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,2,soils_p_ppm,29.9
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,2,soils_k_ppm,220
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,2,soils_ca_ppm,2888
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,2,soils_ph,6.6
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,2,soils_phb,7
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,2,soils_mg_ppm,265.2
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,2,soils_cec_meq_100g,18.71
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,2,soils_ca_ppm_base_satpct,77.18
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,2,soils_mg_ppm_base_satpct,11.81
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,2,soils_k_ppm_base_satpct,3.01
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,2,soils_h_ppm_base_satpct,8
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,2,soils_s_ppm,16
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,2,soils_zn_ppm,2.4
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,2,soils_b_ppm,0.5
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,2,soils_fe_ppm,175.7
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,2,soils_mn_ppm,36
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,2,soils_cu_ppm,2.5
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,2,soils_na_ppm,NA
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,2,soils_na_ppm_base_satpct,NA
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,3,soils_no3_n_ppm,8.3
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,3,soils_nh4_n_ppm,2.6
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,3,soils_om_loi_pct,3.56
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,3,soils_p_ppm,32.7
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,3,soils_k_ppm,205.6
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,3,soils_ca_ppm,2818
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,3,soils_ph,6.8
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,3,soils_phb,7
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,3,soils_mg_ppm,270.4
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,3,soils_cec_meq_100g,17.57
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,3,soils_ca_ppm_base_satpct,80.18
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,3,soils_mg_ppm_base_satpct,12.82
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,3,soils_k_ppm_base_satpct,3
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,3,soils_h_ppm_base_satpct,4
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,3,soils_s_ppm,14.4
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,3,soils_zn_ppm,2
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,3,soils_b_ppm,0.5
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,3,soils_fe_ppm,144.6
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,3,soils_mn_ppm,46.8
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,3,soils_cu_ppm,2.2
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,3,soils_na_ppm,NA
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,3,soils_na_ppm_base_satpct,NA
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,1,soils_no3_n_ppm,11.8
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,1,soils_nh4_n_ppm,4.2
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,1,soils_om_loi_pct,2.9
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,1,soils_p_ppm,14.6
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,1,soils_k_ppm,208.7
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,1,soils_ca_ppm,2325
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,1,soils_ph,6.9
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,1,soils_phb,7
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,1,soils_mg_ppm,160
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,1,soils_cec_meq_100g,13.77
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,1,soils_ca_ppm_base_satpct,84.43
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,1,soils_mg_ppm_base_satpct,9.68
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,1,soils_k_ppm_base_satpct,3.89
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,1,soils_h_ppm_base_satpct,2
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,1,soils_s_ppm,12.5
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,1,soils_zn_ppm,1.2
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,1,soils_b_ppm,0.4
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,1,soils_fe_ppm,157.9
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,1,soils_mn_ppm,31.8
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,1,soils_cu_ppm,1.7
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,1,soils_na_ppm,NA
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress,8,fall,1,soils_na_ppm_base_satpct,NA
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,1,soils_no3_n_ppm,9.2
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,1,soils_nh4_n_ppm,2.7
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,1,soils_om_loi_pct,3.37
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,1,soils_p_ppm,39.2
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,1,soils_k_ppm,197.4
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,1,soils_ca_ppm,1802
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,1,soils_ph,5.9
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,1,soils_phb,6.6
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,1,soils_mg_ppm,81.8
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,1,soils_cec_meq_100g,13.08
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,1,soils_ca_ppm_base_satpct,68.91
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,1,soils_mg_ppm_base_satpct,5.22
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,1,soils_k_ppm_base_satpct,3.87
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,1,soils_h_ppm_base_satpct,22
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,1,soils_s_ppm,12
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,1,soils_zn_ppm,1.9
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,1,soils_b_ppm,0.4
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,1,soils_fe_ppm,350.8
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,1,soils_mn_ppm,15.3
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,1,soils_cu_ppm,1.8
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,1,soils_na_ppm,NA
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,1,soils_na_ppm_base_satpct,NA
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,2,soils_no3_n_ppm,5.7
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,2,soils_nh4_n_ppm,4.1
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,2,soils_om_loi_pct,2.78
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,2,soils_p_ppm,12.6
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,2,soils_k_ppm,187.7
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,2,soils_ca_ppm,2278
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,2,soils_ph,6.7
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,2,soils_phb,7
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,2,soils_mg_ppm,356
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,2,soils_cec_meq_100g,15.79
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,2,soils_ca_ppm_base_satpct,72.16
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,2,soils_mg_ppm_base_satpct,18.79
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,2,soils_k_ppm_base_satpct,3.05
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,2,soils_h_ppm_base_satpct,6
2019-10-15,2019_2020,2019,10,fall_winter,3,south,Pennycress_N,9,fall,2,soils_s_ppm,12.6
