crop_cover,plot,subplot_point,date,jdate,year,month,treatment,block_no,block_ns,crop_year,crop_cash,nutrient,value,year_date
pennycress,8,1,2022-04-13,103,2022,4,Pennycress,3,south,2021_2022,soy,nh3_mgl,0.0489,2022_103
pennycress,8,1,2022-04-13,103,2022,4,Pennycress,3,south,2021_2022,soy,drp_ugl,7.77,2022_103
pennycress,8,2,2022-04-13,103,2022,4,Pennycress,3,south,2021_2022,soy,no3_mgl,0.28,2022_103
pennycress,8,2,2022-04-13,103,2022,4,Pennycress,3,south,2021_2022,soy,nh3_mgl,0.0422,2022_103
pennycress,8,2,2022-04-13,103,2022,4,Pennycress,3,south,2021_2022,soy,drp_ugl,21.6,2022_103
pennycress,8,3,2022-04-13,103,2022,4,Pennycress,3,south,2021_2022,soy,no3_mgl,0,2022_103
pennycress,8,3,2022-04-13,103,2022,4,Pennycress,3,south,2021_2022,soy,nh3_mgl,0,2022_103
pennycress,8,3,2022-04-13,103,2022,4,Pennycress,3,south,2021_2022,soy,drp_ugl,0,2022_103
pennycress,8,4,2022-04-13,103,2022,4,Pennycress,3,south,2021_2022,soy,no3_mgl,20.7,2022_103
pennycress,8,4,2022-04-13,103,2022,4,Pennycress,3,south,2021_2022,soy,nh3_mgl,0.245,2022_103
pennycress,8,4,2022-04-13,103,2022,4,Pennycress,3,south,2021_2022,soy,drp_ugl,13.3,2022_103
pennycress,9,1,2022-04-13,103,2022,4,Pennycress_N,3,south,2021_2022,soy,no3_mgl,0.183,2022_103
pennycress,9,1,2022-04-13,103,2022,4,Pennycress_N,3,south,2021_2022,soy,nh3_mgl,0.266,2022_103
pennycress,9,1,2022-04-13,103,2022,4,Pennycress_N,3,south,2021_2022,soy,drp_ugl,40.6,2022_103
pennycress,9,2,2022-04-13,103,2022,4,Pennycress_N,3,south,2021_2022,soy,no3_mgl,0.11,2022_103
pennycress,9,2,2022-04-13,103,2022,4,Pennycress_N,3,south,2021_2022,soy,nh3_mgl,0.631,2022_103
pennycress,9,2,2022-04-13,103,2022,4,Pennycress_N,3,south,2021_2022,soy,drp_ugl,46.5,2022_103
pennycress,9,3,2022-04-13,103,2022,4,Pennycress_N,3,south,2021_2022,soy,no3_mgl,0.18,2022_103
pennycress,9,3,2022-04-13,103,2022,4,Pennycress_N,3,south,2021_2022,soy,nh3_mgl,0.0272,2022_103
pennycress,9,3,2022-04-13,103,2022,4,Pennycress_N,3,south,2021_2022,soy,drp_ugl,8.13,2022_103
pennycress,9,4,2022-04-13,103,2022,4,Pennycress_N,3,south,2021_2022,soy,no3_mgl,16.6,2022_103
pennycress,9,4,2022-04-13,103,2022,4,Pennycress_N,3,south,2021_2022,soy,nh3_mgl,0.33,2022_103
pennycress,9,4,2022-04-13,103,2022,4,Pennycress_N,3,south,2021_2022,soy,drp_ugl,17.1,2022_103
pennycress,2,1,2022-05-22,142,2022,5,Reference,1,north,2021_2022,soy,no3_mgl,48.6,2022_142
pennycress,2,1,2022-05-22,142,2022,5,Reference,1,north,2021_2022,soy,nh3_mgl,0.0346,2022_142
pennycress,2,1,2022-05-22,142,2022,5,Reference,1,north,2021_2022,soy,drp_ugl,141,2022_142
pennycress,2,2,2022-05-22,142,2022,5,Reference,1,north,2021_2022,soy,no3_mgl,42.8,2022_142
pennycress,2,2,2022-05-22,142,2022,5,Reference,1,north,2021_2022,soy,nh3_mgl,0.0344,2022_142
pennycress,2,2,2022-05-22,142,2022,5,Reference,1,north,2021_2022,soy,drp_ugl,521,2022_142
pennycress,2,4,2022-05-22,142,2022,5,Reference,1,north,2021_2022,soy,no3_mgl,13.2,2022_142
pennycress,2,4,2022-05-22,142,2022,5,Reference,1,north,2021_2022,soy,nh3_mgl,0.0452,2022_142
pennycress,2,4,2022-05-22,142,2022,5,Reference,1,north,2021_2022,soy,drp_ugl,28.3,2022_142
pennycress,3,1,2022-05-22,142,2022,5,Pennycress,2,north,2021_2022,soy,no3_mgl,0.154,2022_142
pennycress,3,1,2022-05-22,142,2022,5,Pennycress,2,north,2021_2022,soy,nh3_mgl,0.0514,2022_142
pennycress,3,1,2022-05-22,142,2022,5,Pennycress,2,north,2021_2022,soy,drp_ugl,53.3,2022_142
pennycress,3,3,2022-05-22,142,2022,5,Pennycress,2,north,2021_2022,soy,no3_mgl,0.186,2022_142
pennycress,3,3,2022-05-22,142,2022,5,Pennycress,2,north,2021_2022,soy,nh3_mgl,0.0882,2022_142
pennycress,3,3,2022-05-22,142,2022,5,Pennycress,2,north,2021_2022,soy,drp_ugl,142,2022_142
pennycress,6,1,2022-05-22,142,2022,5,Reference,2,mid,2021_2022,soy,no3_mgl,35.8,2022_142
pennycress,6,1,2022-05-22,142,2022,5,Reference,2,mid,2021_2022,soy,nh3_mgl,0.0385,2022_142
pennycress,6,1,2022-05-22,142,2022,5,Reference,2,mid,2021_2022,soy,drp_ugl,112,2022_142
pennycress,6,3,2022-05-22,142,2022,5,Reference,2,mid,2021_2022,soy,no3_mgl,43.9,2022_142
pennycress,6,3,2022-05-22,142,2022,5,Reference,2,mid,2021_2022,soy,nh3_mgl,0.0461,2022_142
pennycress,6,3,2022-05-22,142,2022,5,Reference,2,mid,2021_2022,soy,drp_ugl,226,2022_142
pennycress,6,4,2022-05-22,142,2022,5,Reference,2,mid,2021_2022,soy,no3_mgl,18.1,2022_142
pennycress,6,4,2022-05-22,142,2022,5,Reference,2,mid,2021_2022,soy,nh3_mgl,0.299,2022_142
pennycress,6,4,2022-05-22,142,2022,5,Reference,2,mid,2021_2022,soy,drp_ugl,28.2,2022_142
pennycress,7,1,2022-05-22,142,2022,5,Reference,3,south,2021_2022,soy,no3_mgl,51.3,2022_142
pennycress,7,1,2022-05-22,142,2022,5,Reference,3,south,2021_2022,soy,nh3_mgl,0.0469,2022_142
pennycress,7,1,2022-05-22,142,2022,5,Reference,3,south,2021_2022,soy,drp_ugl,5.65,2022_142
pennycress,7,2,2022-05-22,142,2022,5,Reference,3,south,2021_2022,soy,no3_mgl,67.6,2022_142
pennycress,7,2,2022-05-22,142,2022,5,Reference,3,south,2021_2022,soy,nh3_mgl,0.017,2022_142
pennycress,7,2,2022-05-22,142,2022,5,Reference,3,south,2021_2022,soy,drp_ugl,9.12,2022_142
pennycress,7,3,2022-05-22,142,2022,5,Reference,3,south,2021_2022,soy,no3_mgl,26.5,2022_142
pennycress,7,3,2022-05-22,142,2022,5,Reference,3,south,2021_2022,soy,nh3_mgl,0.038,2022_142
pennycress,7,3,2022-05-22,142,2022,5,Reference,3,south,2021_2022,soy,drp_ugl,8.45,2022_142
pennycress,8,2,2022-05-22,142,2022,5,Pennycress,3,south,2021_2022,soy,no3_mgl,0.435,2022_142
pennycress,8,2,2022-05-22,142,2022,5,Pennycress,3,south,2021_2022,soy,nh3_mgl,0.35,2022_142
pennycress,8,2,2022-05-22,142,2022,5,Pennycress,3,south,2021_2022,soy,drp_ugl,64.2,2022_142
pennycress,8,4,2022-05-22,142,2022,5,Pennycress,3,south,2021_2022,soy,no3_mgl,11.5,2022_142
pennycress,8,4,2022-05-22,142,2022,5,Pennycress,3,south,2021_2022,soy,nh3_mgl,0.0475,2022_142
pennycress,8,4,2022-05-22,142,2022,5,Pennycress,3,south,2021_2022,soy,drp_ugl,16.2,2022_142
pennycress,9,3,2022-05-22,142,2022,5,Pennycress_N,3,south,2021_2022,soy,no3_mgl,0.261,2022_142
pennycress,9,3,2022-05-22,142,2022,5,Pennycress_N,3,south,2021_2022,soy,nh3_mgl,0.0255,2022_142
pennycress,9,3,2022-05-22,142,2022,5,Pennycress_N,3,south,2021_2022,soy,drp_ugl,9.68,2022_142
pennycress,9,4,2022-05-22,142,2022,5,Pennycress_N,3,south,2021_2022,soy,no3_mgl,20.8,2022_142
pennycress,9,4,2022-05-22,142,2022,5,Pennycress_N,3,south,2021_2022,soy,nh3_mgl,0.29,2022_142
pennycress,9,4,2022-05-22,142,2022,5,Pennycress_N,3,south,2021_2022,soy,drp_ugl,19,2022_142
pennycress,2,1,2022-05-28,148,2022,5,Reference,1,north,2021_2022,soy,no3_mgl,49.2,2022_148
pennycress,2,1,2022-05-28,148,2022,5,Reference,1,north,2021_2022,soy,nh3_mgl,0.0422,2022_148
pennycress,2,1,2022-05-28,148,2022,5,Reference,1,north,2021_2022,soy,drp_ugl,138,2022_148
pennycress,2,2,2022-05-28,148,2022,5,Reference,1,north,2021_2022,soy,no3_mgl,47.5,2022_148
pennycress,2,2,2022-05-28,148,2022,5,Reference,1,north,2021_2022,soy,nh3_mgl,0.0355,2022_148
pennycress,2,2,2022-05-28,148,2022,5,Reference,1,north,2021_2022,soy,drp_ugl,476,2022_148
pennycress,3,3,2022-05-28,148,2022,5,Pennycress,2,north,2021_2022,soy,no3_mgl,0.243,2022_148
pennycress,3,3,2022-05-28,148,2022,5,Pennycress,2,north,2021_2022,soy,nh3_mgl,0.514,2022_148
pennycress,3,3,2022-05-28,148,2022,5,Pennycress,2,north,2021_2022,soy,drp_ugl,380,2022_148
pennycress,6,1,2022-05-28,148,2022,5,Reference,2,mid,2021_2022,soy,no3_mgl,39.9,2022_148
pennycress,6,1,2022-05-28,148,2022,5,Reference,2,mid,2021_2022,soy,nh3_mgl,0.757,2022_148
pennycress,6,1,2022-05-28,148,2022,5,Reference,2,mid,2021_2022,soy,drp_ugl,1550,2022_148
pennycress,6,3,2022-05-28,148,2022,5,Reference,2,mid,2021_2022,soy,no3_mgl,46.9,2022_148
pennycress,6,3,2022-05-28,148,2022,5,Reference,2,mid,2021_2022,soy,nh3_mgl,0.0251,2022_148
pennycress,6,3,2022-05-28,148,2022,5,Reference,2,mid,2021_2022,soy,drp_ugl,245,2022_148
pennycress,7,1,2022-05-28,148,2022,5,Reference,3,south,2021_2022,soy,no3_mgl,54,2022_148
pennycress,7,1,2022-05-28,148,2022,5,Reference,3,south,2021_2022,soy,nh3_mgl,0.02,2022_148
pennycress,7,1,2022-05-28,148,2022,5,Reference,3,south,2021_2022,soy,drp_ugl,4.74,2022_148
pennycress,7,2,2022-05-28,148,2022,5,Reference,3,south,2021_2022,soy,no3_mgl,73.3,2022_148
pennycress,7,2,2022-05-28,148,2022,5,Reference,3,south,2021_2022,soy,nh3_mgl,0.0167,2022_148
pennycress,7,2,2022-05-28,148,2022,5,Reference,3,south,2021_2022,soy,drp_ugl,6.93,2022_148
pennycress,7,3,2022-05-28,148,2022,5,Reference,3,south,2021_2022,soy,no3_mgl,29.6,2022_148
pennycress,7,3,2022-05-28,148,2022,5,Reference,3,south,2021_2022,soy,nh3_mgl,0.0535,2022_148
pennycress,7,3,2022-05-28,148,2022,5,Reference,3,south,2021_2022,soy,drp_ugl,17.1,2022_148
pennycress,8,1,2022-05-28,148,2022,5,Pennycress,3,south,2021_2022,soy,no3_mgl,0.157,2022_148
pennycress,8,1,2022-05-28,148,2022,5,Pennycress,3,south,2021_2022,soy,nh3_mgl,0.0727,2022_148
pennycress,8,1,2022-05-28,148,2022,5,Pennycress,3,south,2021_2022,soy,drp_ugl,461,2022_148
pennycress,8,2,2022-05-28,148,2022,5,Pennycress,3,south,2021_2022,soy,no3_mgl,0.596,2022_148
pennycress,8,2,2022-05-28,148,2022,5,Pennycress,3,south,2021_2022,soy,nh3_mgl,0.0259,2022_148
pennycress,8,2,2022-05-28,148,2022,5,Pennycress,3,south,2021_2022,soy,drp_ugl,12.1,2022_148
pennycress,9,3,2022-05-28,148,2022,5,Pennycress_N,3,south,2021_2022,soy,no3_mgl,0.483,2022_148
pennycress,9,3,2022-05-28,148,2022,5,Pennycress_N,3,south,2021_2022,soy,nh3_mgl,0.037,2022_148
pennycress,9,3,2022-05-28,148,2022,5,Pennycress_N,3,south,2021_2022,soy,drp_ugl,16.3,2022_148
pennycress,9,4,2022-05-28,148,2022,5,Pennycress_N,3,south,2021_2022,soy,no3_mgl,10.9,2022_148
pennycress,9,4,2022-05-28,148,2022,5,Pennycress_N,3,south,2021_2022,soy,nh3_mgl,0.0865,2022_148
pennycress,9,4,2022-05-28,148,2022,5,Pennycress_N,3,south,2021_2022,soy,drp_ugl,38.4,2022_148
pennycress,2,1,2022-06-02,153,2022,6,Reference,1,north,2021_2022,soy,no3_mgl,20.7,2022_153
pennycress,2,1,2022-06-02,153,2022,6,Reference,1,north,2021_2022,soy,nh3_mgl,0.0677,2022_153
pennycress,2,1,2022-06-02,153,2022,6,Reference,1,north,2021_2022,soy,drp_ugl,470,2022_153
pennycress,2,2,2022-06-02,153,2022,6,Reference,1,north,2021_2022,soy,no3_mgl,48.6,2022_153
pennycress,2,2,2022-06-02,153,2022,6,Reference,1,north,2021_2022,soy,nh3_mgl,0.0132,2022_153
pennycress,2,2,2022-06-02,153,2022,6,Reference,1,north,2021_2022,soy,drp_ugl,449,2022_153
pennycress,6,1,2022-06-02,153,2022,6,Reference,2,mid,2021_2022,soy,no3_mgl,39.1,2022_153
pennycress,6,1,2022-06-02,153,2022,6,Reference,2,mid,2021_2022,soy,nh3_mgl,0.405,2022_153
pennycress,6,1,2022-06-02,153,2022,6,Reference,2,mid,2021_2022,soy,drp_ugl,853,2022_153
pennycress,6,3,2022-06-02,153,2022,6,Reference,2,mid,2021_2022,soy,no3_mgl,47,2022_153
pennycress,6,3,2022-06-02,153,2022,6,Reference,2,mid,2021_2022,soy,nh3_mgl,0.0142,2022_153
pennycress,6,3,2022-06-02,153,2022,6,Reference,2,mid,2021_2022,soy,drp_ugl,192,2022_153
pennycress,6,4,2022-06-02,153,2022,6,Reference,2,mid,2021_2022,soy,no3_mgl,38.2,2022_153
pennycress,6,4,2022-06-02,153,2022,6,Reference,2,mid,2021_2022,soy,nh3_mgl,0.0275,2022_153
pennycress,6,4,2022-06-02,153,2022,6,Reference,2,mid,2021_2022,soy,drp_ugl,12.8,2022_153
pennycress,7,2,2022-06-02,153,2022,6,Reference,3,south,2021_2022,soy,no3_mgl,39.2,2022_153
pennycress,7,2,2022-06-02,153,2022,6,Reference,3,south,2021_2022,soy,nh3_mgl,0.0104,2022_153
pennycress,7,2,2022-06-02,153,2022,6,Reference,3,south,2021_2022,soy,drp_ugl,7.51,2022_153
pennycress,7,3,2022-06-02,153,2022,6,Reference,3,south,2021_2022,soy,no3_mgl,28.3,2022_153
pennycress,7,3,2022-06-02,153,2022,6,Reference,3,south,2021_2022,soy,nh3_mgl,0.0558,2022_153
pennycress,7,3,2022-06-02,153,2022,6,Reference,3,south,2021_2022,soy,drp_ugl,12.4,2022_153
pennycress,8,2,2022-06-02,153,2022,6,Pennycress,3,south,2021_2022,soy,no3_mgl,0.713,2022_153
pennycress,8,2,2022-06-02,153,2022,6,Pennycress,3,south,2021_2022,soy,nh3_mgl,0.0293,2022_153
pennycress,8,2,2022-06-02,153,2022,6,Pennycress,3,south,2021_2022,soy,drp_ugl,15.8,2022_153
pennycress,9,3,2022-06-02,153,2022,6,Pennycress_N,3,south,2021_2022,soy,no3_mgl,0.556,2022_153
pennycress,9,3,2022-06-02,153,2022,6,Pennycress_N,3,south,2021_2022,soy,nh3_mgl,0.027,2022_153
pennycress,9,3,2022-06-02,153,2022,6,Pennycress_N,3,south,2021_2022,soy,drp_ugl,17.7,2022_153
pennycress,9,4,2022-06-02,153,2022,6,Pennycress_N,3,south,2021_2022,soy,no3_mgl,3.37,2022_153
pennycress,9,4,2022-06-02,153,2022,6,Pennycress_N,3,south,2021_2022,soy,nh3_mgl,1.24,2022_153
pennycress,9,4,2022-06-02,153,2022,6,Pennycress_N,3,south,2021_2022,soy,drp_ugl,188,2022_153
